id_historial,grd_id,tipo_registro,timestamp,direccion,valor,tipo_historico,tiempo_insercion
66794763,8,11,2021-09-09 21:30:00,3,600,1,2021-09-09 21:30:00
66794764,8,11,2021-09-09 21:30:00,4,43,1,2021-09-09 21:30:00
66794765,8,11,2021-09-09 21:30:00,5,2691,1,2021-09-09 21:30:00
66794766,8,11,2021-09-09 21:30:00,6,18,1,2021-09-09 21:30:00
66794767,8,11,2021-09-09 21:30:00,7,0,1,2021-09-09 21:30:00
66794768,8,11,2021-09-09 21:30:00,8,0,1,2021-09-09 21:30:00
66794769,8,11,2021-09-09 21:40:00,1,115,1,2021-09-09 21:40:00
66794770,8,11,2021-09-09 21:40:00,2,9820,1,2021-09-09 21:40:00
66794771,8,11,2021-09-09 21:40:00,3,616,1,2021-09-09 21:40:00
66794772,8,11,2021-09-09 21:40:00,4,44,1,2021-09-09 21:40:00
66794773,8,11,2021-09-09 21:40:00,5,2530,1,2021-09-09 21:40:00
66794774,8,11,2021-09-09 21:40:00,6,18,1,2021-09-09 21:40:00
66794775,8,11,2021-09-09 21:40:00,7,0,1,2021-09-09 21:40:00
66794776,8,11,2021-09-09 21:40:00,8,0,1,2021-09-09 21:40:00
66794777,8,11,2021-09-09 21:50:00,1,108,1,2021-09-09 21:50:00
66794778,8,11,2021-09-09 21:50:00,2,9820,1,2021-09-09 21:50:00
66794779,8,11,2021-09-09 21:50:00,3,631,1,2021-09-09 21:50:00
66794780,8,11,2021-09-09 21:50:00,4,40,1,2021-09-09 21:50:00
66794781,8,11,2021-09-09 21:50:00,5,2799,1,2021-09-09 21:50:00
66794782,8,11,2021-09-09 21:50:00,6,30,1,2021-09-09 21:50:00
66794783,8,11,2021-09-09 21:50:00,7,0,1,2021-09-09 21:50:00
66794784,8,11,2021-09-09 21:50:00,8,0,1,2021-09-09 21:50:00
66794785,8,11,2021-09-09 22:00:00,1,104,1,2021-09-09 22:00:00
66794786,8,11,2021-09-09 22:00:00,2,9818,1,2021-09-09 22:00:00
66794787,8,11,2021-09-09 22:00:00,3,642,1,2021-09-09 22:00:00
66794788,8,11,2021-09-09 22:00:00,4,39,1,2021-09-09 22:00:00
66794789,8,11,2021-09-09 22:00:00,5,2259,1,2021-09-09 22:00:00
66794790,8,11,2021-09-09 22:00:00,6,21,1,2021-09-09 22:00:00
66794791,8,11,2021-09-09 22:00:00,7,0,1,2021-09-09 22:00:00
66794792,8,11,2021-09-09 22:00:00,8,0,1,2021-09-09 22:00:00
66794793,8,11,2021-09-09 22:10:00,1,100,1,2021-09-09 22:10:00
66794794,8,11,2021-09-09 22:10:00,2,9818,1,2021-09-09 22:10:00
66794795,8,11,2021-09-09 22:10:00,3,660,1,2021-09-09 22:10:00
66794796,8,11,2021-09-09 22:10:00,4,39,1,2021-09-09 22:10:00
66794797,8,11,2021-09-09 22:10:00,5,2691,1,2021-09-09 22:10:00
66794798,8,11,2021-09-09 22:10:00,6,17,1,2021-09-09 22:10:00
66794799,8,11,2021-09-09 22:10:00,7,0,1,2021-09-09 22:10:00
66794800,8,11,2021-09-09 22:10:00,8,0,1,2021-09-09 22:10:00
66794801,8,11,2021-09-09 22:20:00,1,99,1,2021-09-09 22:20:00
66794802,8,11,2021-09-09 22:20:00,2,9820,1,2021-09-09 22:20:00
66794803,8,11,2021-09-09 22:20:00,3,665,1,2021-09-09 22:20:00
66794804,8,11,2021-09-09 22:20:00,4,39,1,2021-09-09 22:20:00
66794805,8,11,2021-09-09 22:20:00,5,2414,1,2021-09-09 22:20:00
66794806,8,11,2021-09-09 22:20:00,6,32,1,2021-09-09 22:20:00
66794807,8,11,2021-09-09 22:20:00,7,0,1,2021-09-09 22:20:00
66794808,8,11,2021-09-09 22:20:00,8,0,1,2021-09-09 22:20:00
66794809,8,11,2021-09-09 22:30:00,1,95,1,2021-09-09 22:29:59
66794810,8,11,2021-09-09 22:30:00,2,9820,1,2021-09-09 22:29:59
66794811,8,11,2021-09-09 22:30:00,3,678,1,2021-09-09 22:29:59
66794812,8,11,2021-09-09 22:30:00,4,39,1,2021-09-09 22:29:59
66794813,8,11,2021-09-09 22:30:00,5,3026,1,2021-09-09 22:29:59
66794814,8,11,2021-09-09 22:30:00,6,35,1,2021-09-09 22:29:59
66794815,8,11,2021-09-09 22:30:00,7,0,1,2021-09-09 22:29:59
66794816,8,11,2021-09-09 22:30:00,8,0,1,2021-09-09 22:29:59
66794817,8,11,2021-09-09 22:40:00,1,93,1,2021-09-09 22:39:59
66794818,8,11,2021-09-09 22:40:00,2,9820,1,2021-09-09 22:39:59
66794819,8,11,2021-09-09 22:40:00,3,682,1,2021-09-09 22:39:59
66794820,8,11,2021-09-09 22:40:00,4,37,1,2021-09-09 22:39:59
66794821,8,11,2021-09-09 22:40:00,5,2236,1,2021-09-09 22:39:59
66794822,8,11,2021-09-09 22:40:00,6,25,1,2021-09-09 22:39:59
66794823,8,11,2021-09-09 22:40:00,7,0,1,2021-09-09 22:39:59
66794824,8,11,2021-09-09 22:40:00,8,0,1,2021-09-09 22:39:59
66794825,8,11,2021-09-09 22:50:00,1,90,1,2021-09-09 22:49:59
66794826,8,11,2021-09-09 22:50:00,2,9820,1,2021-09-09 22:49:59
66794827,8,11,2021-09-09 22:50:00,3,700,1,2021-09-09 22:49:59
66794828,8,11,2021-09-09 22:50:00,4,38,1,2021-09-09 22:49:59
66794829,8,11,2021-09-09 22:50:00,5,3116,1,2021-09-09 22:49:59
66794830,8,11,2021-09-09 22:50:00,6,23,1,2021-09-09 22:49:59
66794831,8,11,2021-09-09 22:50:00,7,0,1,2021-09-09 22:49:59
66794832,8,11,2021-09-09 22:50:00,8,0,1,2021-09-09 22:49:59
66794833,8,11,2021-09-09 23:00:00,1,89,1,2021-09-09 22:59:59
66794834,8,11,2021-09-09 23:00:00,2,9820,1,2021-09-09 22:59:59
66794835,8,11,2021-09-09 23:00:00,3,708,1,2021-09-09 22:59:59
66794836,8,11,2021-09-09 23:00:00,4,38,1,2021-09-09 22:59:59
66794837,8,11,2021-09-09 23:00:00,5,2653,1,2021-09-09 22:59:59
66794838,8,11,2021-09-09 23:00:00,6,21,1,2021-09-09 22:59:59
66794839,8,11,2021-09-09 23:00:00,7,0,1,2021-09-09 22:59:59
66794840,8,11,2021-09-09 23:00:00,8,0,1,2021-09-09 22:59:59
66794841,8,11,2021-09-09 23:10:00,1,87,1,2021-09-09 23:09:59
66794842,8,11,2021-09-09 23:10:00,2,9821,1,2021-09-09 23:09:59
66794843,8,11,2021-09-09 23:10:00,3,726,1,2021-09-09 23:09:59
66794844,8,11,2021-09-09 23:10:00,4,40,1,2021-09-09 23:09:59
66794845,8,11,2021-09-09 23:10:00,5,2983,1,2021-09-09 23:09:59
66794846,8,11,2021-09-09 23:10:00,6,38,1,2021-09-09 23:09:59
66794847,8,11,2021-09-09 23:10:00,7,0,1,2021-09-09 23:09:59
66794848,8,11,2021-09-09 23:10:00,8,0,1,2021-09-09 23:09:59
66794849,8,11,2021-09-09 23:20:00,1,84,1,2021-09-09 23:19:59
66794850,8,11,2021-09-09 23:20:00,2,9821,1,2021-09-09 23:19:59
66794851,8,11,2021-09-09 23:20:00,3,743,1,2021-09-09 23:19:59
66794852,8,11,2021-09-09 23:20:00,4,41,1,2021-09-09 23:19:59
66794853,8,11,2021-09-09 23:20:00,5,2895,1,2021-09-09 23:19:59
66794854,8,11,2021-09-09 23:20:00,6,45,1,2021-09-09 23:19:59
66794855,8,11,2021-09-09 23:20:00,7,0,1,2021-09-09 23:20:00
66794856,8,11,2021-09-09 23:20:00,8,0,1,2021-09-09 23:20:00
66794857,8,11,2021-09-09 23:30:00,1,82,1,2021-09-09 23:29:59
66794858,8,11,2021-09-09 23:30:00,2,9821,1,2021-09-09 23:29:59
66794859,8,11,2021-09-09 23:30:00,3,745,1,2021-09-09 23:29:59
66794860,8,11,2021-09-09 23:30:00,4,40,1,2021-09-09 23:29:59
66794861,8,11,2021-09-09 23:30:00,5,2728,1,2021-09-09 23:29:59
66794862,8,11,2021-09-09 23:30:00,6,46,1,2021-09-09 23:29:59
66794863,8,11,2021-09-09 23:30:00,7,0,1,2021-09-09 23:30:00
66794864,8,11,2021-09-09 23:30:00,8,0,1,2021-09-09 23:30:00
66794865,8,11,2021-09-09 23:40:00,1,83,1,2021-09-09 23:40:00
66794866,8,11,2021-09-09 23:40:00,2,9821,1,2021-09-09 23:40:00
66794867,8,11,2021-09-09 23:40:00,3,732,1,2021-09-09 23:40:00
66794868,8,11,2021-09-09 23:40:00,4,38,1,2021-09-09 23:40:00
66794869,8,11,2021-09-09 23:40:00,5,2775,1,2021-09-09 23:40:00
66794870,8,11,2021-09-09 23:40:00,6,52,1,2021-09-09 23:40:00
66794871,8,11,2021-09-09 23:40:00,7,0,1,2021-09-09 23:40:00
66794872,8,11,2021-09-09 23:40:00,8,0,1,2021-09-09 23:40:00
66794873,8,11,2021-09-09 23:50:00,1,81,1,2021-09-09 23:50:00
66794874,8,11,2021-09-09 23:50:00,2,9820,1,2021-09-09 23:50:00
66794875,8,11,2021-09-09 23:50:00,3,743,1,2021-09-09 23:50:00
66794876,8,11,2021-09-09 23:50:00,4,38,1,2021-09-09 23:50:00
66794877,8,11,2021-09-09 23:50:00,5,2851,1,2021-09-09 23:50:00
66794878,8,11,2021-09-09 23:50:00,6,45,1,2021-09-09 23:50:00
66794879,8,11,2021-09-09 23:50:00,7,0,1,2021-09-09 23:50:00
66794880,8,11,2021-09-09 23:50:00,8,0,1,2021-09-09 23:50:00
id_historial,grd_id,tipo_registro,timestamp,direccion,valor,tipo_historico,tiempo_insercion
66811332,8,11,2021-09-25 00:00:00,1,138,1,2021-09-24 23:59:46
66811333,8,11,2021-09-25 00:00:00,2,9820,1,2021-09-24 23:59:46
66811334,8,11,2021-09-25 00:00:00,3,580,1,2021-09-24 23:59:46
66811335,8,11,2021-09-25 00:00:00,4,57,1,2021-09-24 23:59:46
66811336,8,11,2021-09-25 00:00:00,5,2763,1,2021-09-24 23:59:46
66811337,8,11,2021-09-25 00:00:00,6,18,1,2021-09-24 23:59:46
66811338,8,11,2021-09-25 00:00:00,7,0,1,2021-09-24 23:59:46
66811339,8,11,2021-09-25 00:00:00,8,0,1,2021-09-24 23:59:46
66811340,8,11,2021-09-25 00:10:00,1,137,1,2021-09-25 00:09:45
66811341,8,11,2021-09-25 00:10:00,2,9821,1,2021-09-25 00:09:45
66811342,8,11,2021-09-25 00:10:00,3,585,1,2021-09-25 00:09:45
66811343,8,11,2021-09-25 00:10:00,4,57,1,2021-09-25 00:09:45
66811344,8,11,2021-09-25 00:10:00,5,2690,1,2021-09-25 00:09:45
66811345,8,11,2021-09-25 00:10:00,6,20,1,2021-09-25 00:09:45
66811346,8,11,2021-09-25 00:10:00,7,0,1,2021-09-25 00:09:45
66811347,8,11,2021-09-25 00:10:00,8,0,1,2021-09-25 00:09:45
66811348,8,11,2021-09-25 00:20:00,1,140,1,2021-09-25 00:19:46
66811349,8,11,2021-09-25 00:20:00,2,9819,1,2021-09-25 00:19:46
66811350,8,11,2021-09-25 00:20:00,3,574,1,2021-09-25 00:19:46
66811351,8,11,2021-09-25 00:20:00,4,57,1,2021-09-25 00:19:46
66811352,8,11,2021-09-25 00:20:00,5,3053,1,2021-09-25 00:19:46
66811353,8,11,2021-09-25 00:20:00,6,30,1,2021-09-25 00:19:46
66811354,8,11,2021-09-25 00:20:00,7,0,1,2021-09-25 00:19:46
66811355,8,11,2021-09-25 00:20:00,8,0,1,2021-09-25 00:19:46
66811356,8,11,2021-09-25 00:30:00,1,132,1,2021-09-25 00:29:46
66811357,8,11,2021-09-25 00:30:00,2,9819,1,2021-09-25 00:29:46
66811358,8,11,2021-09-25 00:30:00,3,615,1,2021-09-25 00:29:46
66811359,8,11,2021-09-25 00:30:00,4,59,1,2021-09-25 00:29:46
66811360,8,11,2021-09-25 00:30:00,5,3434,1,2021-09-25 00:29:46
66811361,8,11,2021-09-25 00:30:00,6,9,1,2021-09-25 00:29:46
66811362,8,11,2021-09-25 00:30:00,7,0,1,2021-09-25 00:29:46
66811363,8,11,2021-09-25 00:30:00,8,0,1,2021-09-25 00:29:46
66811364,8,11,2021-09-25 00:40:00,1,135,1,2021-09-25 00:39:46
66811365,8,11,2021-09-25 00:40:00,2,9818,1,2021-09-25 00:39:46
66811366,8,11,2021-09-25 00:40:00,3,605,1,2021-09-25 00:39:46
66811367,8,11,2021-09-25 00:40:00,4,60,1,2021-09-25 00:39:46
66811368,8,11,2021-09-25 00:40:00,5,3007,1,2021-09-25 00:39:46
66811369,8,11,2021-09-25 00:40:00,6,27,1,2021-09-25 00:39:46
66811370,8,11,2021-09-25 00:40:00,7,0,1,2021-09-25 00:39:46
66811371,8,11,2021-09-25 00:40:00,8,0,1,2021-09-25 00:39:46
66811372,8,11,2021-09-25 00:50:00,1,137,1,2021-09-25 00:49:46
66811373,8,11,2021-09-25 00:50:00,2,9818,1,2021-09-25 00:49:46
66811374,8,11,2021-09-25 00:50:00,3,604,1,2021-09-25 00:49:46
66811375,8,11,2021-09-25 00:50:00,4,62,1,2021-09-25 00:49:46
66811376,8,11,2021-09-25 00:50:00,5,3144,1,2021-09-25 00:49:46
66811377,8,11,2021-09-25 00:50:00,6,30,1,2021-09-25 00:49:46
66811378,8,11,2021-09-25 00:50:00,7,0,1,2021-09-25 00:49:46
66811379,8,11,2021-09-25 00:50:00,8,0,1,2021-09-25 00:49:46
66811380,8,11,2021-09-25 01:00:00,1,136,1,2021-09-25 00:59:46
66811381,8,11,2021-09-25 01:00:00,2,9819,1,2021-09-25 00:59:46
66811382,8,11,2021-09-25 01:00:00,3,617,1,2021-09-25 00:59:46
66811383,8,11,2021-09-25 01:00:00,4,64,1,2021-09-25 00:59:46
66811384,8,11,2021-09-25 01:00:00,5,3415,1,2021-09-25 00:59:46
66811385,8,11,2021-09-25 01:00:00,6,38,1,2021-09-25 00:59:46
66811386,8,11,2021-09-25 01:00:00,7,0,1,2021-09-25 00:59:46
66811387,8,11,2021-09-25 01:00:00,8,0,1,2021-09-25 00:59:46
66811388,8,11,2021-09-25 01:10:00,1,140,1,2021-09-25 01:09:46
66811389,8,11,2021-09-25 01:10:00,2,9819,1,2021-09-25 01:09:46
66811390,8,11,2021-09-25 01:10:00,3,599,1,2021-09-25 01:09:46
66811391,8,11,2021-09-25 01:10:00,4,63,1,2021-09-25 01:09:46
66811392,8,11,2021-09-25 01:10:00,5,3330,1,2021-09-25 01:09:46
66811393,8,11,2021-09-25 01:10:00,6,75,1,2021-09-25 01:09:46
66811394,8,11,2021-09-25 01:10:00,7,0,1,2021-09-25 01:09:46
66811395,8,11,2021-09-25 01:10:00,8,0,1,2021-09-25 01:09:46
66811396,8,11,2021-09-25 01:20:00,1,146,1,2021-09-25 01:19:46
66811397,8,11,2021-09-25 01:20:00,2,9817,1,2021-09-25 01:19:46
66811398,8,11,2021-09-25 01:20:00,3,581,1,2021-09-25 01:19:46
66811399,8,11,2021-09-25 01:20:00,4,65,1,2021-09-25 01:19:46
66811400,8,11,2021-09-25 01:20:00,5,3299,1,2021-09-25 01:19:46
66811401,8,11,2021-09-25 01:20:00,6,88,1,2021-09-25 01:19:46
66811402,8,11,2021-09-25 01:20:00,7,0,1,2021-09-25 01:19:46
66811403,8,11,2021-09-25 01:20:00,8,0,1,2021-09-25 01:19:46
66811404,8,11,2021-09-25 01:30:00,1,151,1,2021-09-25 01:29:46
66811405,8,11,2021-09-25 01:30:00,2,9817,1,2021-09-25 01:29:46
66811406,8,11,2021-09-25 01:30:00,3,566,1,2021-09-25 01:29:46
66811407,8,11,2021-09-25 01:30:00,4,65,1,2021-09-25 01:29:46
66811408,8,11,2021-09-25 01:30:00,5,3525,1,2021-09-25 01:29:46
66811409,8,11,2021-09-25 01:30:00,6,84,1,2021-09-25 01:29:46
66811410,8,11,2021-09-25 01:30:00,7,0,1,2021-09-25 01:29:46
66811411,8,11,2021-09-25 01:30:00,8,0,1,2021-09-25 01:29:46
66811412,8,11,2021-09-25 01:40:00,1,152,1,2021-09-25 01:39:45
66811413,8,11,2021-09-25 01:40:00,2,9817,1,2021-09-25 01:39:45
66811414,8,11,2021-09-25 01:40:00,3,562,1,2021-09-25 01:39:45
66811415,8,11,2021-09-25 01:40:00,4,65,1,2021-09-25 01:39:45
66811416,8,11,2021-09-25 01:40:00,5,11,1,2021-09-25 01:39:45
66811417,8,11,2021-09-25 01:40:00,6,101,1,2021-09-25 01:39:45
66811418,8,11,2021-09-25 01:40:00,7,0,1,2021-09-25 01:39:45
66811419,8,11,2021-09-25 01:40:00,8,0,1,2021-09-25 01:39:45
66811420,8,11,2021-09-25 01:50:00,1,151,1,2021-09-25 01:49:45
66811421,8,11,2021-09-25 01:50:00,2,9814,1,2021-09-25 01:49:45
66811422,8,11,2021-09-25 01:50:00,3,564,1,2021-09-25 01:49:45
66811423,8,11,2021-09-25 01:50:00,4,64,1,2021-09-25 01:49:45
66811424,8,11,2021-09-25 01:50:00,5,3576,1,2021-09-25 01:49:45
66811425,8,11,2021-09-25 01:50:00,6,75,1,2021-09-25 01:49:45
66811426,8,11,2021-09-25 01:50:00,7,0,1,2021-09-25 01:49:45
66811427,8,11,2021-09-25 01:50:00,8,0,1,2021-09-25 01:49:45
66811428,8,11,2021-09-25 02:00:00,1,149,1,2021-09-25 01:59:45
66811429,8,11,2021-09-25 02:00:00,2,9813,1,2021-09-25 01:59:45
66811430,8,11,2021-09-25 02:00:00,3,574,1,2021-09-25 01:59:45
66811431,8,11,2021-09-25 02:00:00,4,66,1,2021-09-25 01:59:45
66811432,8,11,2021-09-25 02:00:00,5,3581,1,2021-09-25 01:59:45
66811433,8,11,2021-09-25 02:00:00,6,53,1,2021-09-25 01:59:45
66811434,8,11,2021-09-25 02:00:00,7,0,1,2021-09-25 01:59:45
66811435,8,11,2021-09-25 02:00:00,8,0,1,2021-09-25 01:59:45
66811436,8,11,2021-09-25 02:10:00,1,149,1,2021-09-25 02:09:46
66811437,8,11,2021-09-25 02:10:00,2,9812,1,2021-09-25 02:09:46
66811438,8,11,2021-09-25 02:10:00,3,581,1,2021-09-25 02:09:46
66811439,8,11,2021-09-25 02:10:00,4,67,1,2021-09-25 02:09:46
66811440,8,11,2021-09-25 02:10:00,5,67,1,2021-09-25 02:09:46
66811441,8,11,2021-09-25 02:10:00,6,63,1,2021-09-25 02:09:46
66811442,8,11,2021-09-25 02:10:00,7,0,1,2021-09-25 02:09:46
66811443,8,11,2021-09-25 02:10:00,8,0,1,2021-09-25 02:09:46
66811444,8,11,2021-09-25 02:20:00,1,144,1,2021-09-25 02:19:46
66811445,8,11,2021-09-25 02:20:00,2,9811,1,2021-09-25 02:19:46
66811446,8,11,2021-09-25 02:20:00,3,596,1,2021-09-25 02:19:46
66811447,8,11,2021-09-25 02:20:00,4,67,1,2021-09-25 02:19:46
66811448,8,11,2021-09-25 02:20:00,5,346,1,2021-09-25 02:19:46
66811449,8,11,2021-09-25 02:20:00,6,49,1,2021-09-25 02:19:46
66811450,8,11,2021-09-25 02:20:00,7,0,1,2021-09-25 02:19:46
66811451,8,11,2021-09-25 02:20:00,8,0,1,2021-09-25 02:19:46
66811452,8,11,2021-09-25 02:30:00,1,141,1,2021-09-25 02:29:46
66811453,8,11,2021-09-25 02:30:00,2,9809,1,2021-09-25 02:29:46
66811454,8,11,2021-09-25 02:30:00,3,599,1,2021-09-25 02:29:46
66811455,8,11,2021-09-25 02:30:00,4,64,1,2021-09-25 02:29:46
66811456,8,11,2021-09-25 02:30:00,5,322,1,2021-09-25 02:29:46
66811457,8,11,2021-09-25 02:30:00,6,47,1,2021-09-25 02:29:46
66811458,8,11,2021-09-25 02:30:00,7,0,1,2021-09-25 02:29:46
66811459,8,11,2021-09-25 02:30:00,8,0,1,2021-09-25 02:29:46
66811460,8,11,2021-09-25 02:40:00,1,134,1,2021-09-25 02:39:46
66811461,8,11,2021-09-25 02:40:00,2,9810,1,2021-09-25 02:39:46
66811462,8,11,2021-09-25 02:40:00,3,615,1,2021-09-25 02:39:46
66811463,8,11,2021-09-25 02:40:00,4,62,1,2021-09-25 02:39:46
66811464,8,11,2021-09-25 02:40:00,5,262,1,2021-09-25 02:39:46
66811465,8,11,2021-09-25 02:40:00,6,46,1,2021-09-25 02:39:46
66811466,8,11,2021-09-25 02:40:00,7,0,1,2021-09-25 02:39:46
66811467,8,11,2021-09-25 02:40:00,8,0,1,2021-09-25 02:39:46
66811468,8,11,2021-09-25 02:50:00,1,133,1,2021-09-25 02:49:46
66811469,8,11,2021-09-25 02:50:00,2,9806,1,2021-09-25 02:49:46
66811470,8,11,2021-09-25 02:50:00,3,617,1,2021-09-25 02:49:46
66811471,8,11,2021-09-25 02:50:00,4,61,1,2021-09-25 02:49:46
66811472,8,11,2021-09-25 02:50:00,5,392,1,2021-09-25 02:49:46
66811473,8,11,2021-09-25 02:50:00,6,40,1,2021-09-25 02:49:46
66811474,8,11,2021-09-25 02:50:00,7,0,1,2021-09-25 02:49:46
66811475,8,11,2021-09-25 02:50:00,8,0,1,2021-09-25 02:49:46
66811476,8,11,2021-09-25 03:00:00,1,128,1,2021-09-25 02:59:46
66811477,8,11,2021-09-25 03:00:00,2,9806,1,2021-09-25 02:59:46
66811478,8,11,2021-09-25 03:00:00,3,631,1,2021-09-25 02:59:46
66811479,8,11,2021-09-25 03:00:00,4,60,1,2021-09-25 02:59:46
66811480,8,11,2021-09-25 03:00:00,5,344,1,2021-09-25 02:59:46
66811481,8,11,2021-09-25 03:00:00,6,75,1,2021-09-25 02:59:46
66811482,8,11,2021-09-25 03:00:00,7,0,1,2021-09-25 02:59:46
66811483,8,11,2021-09-25 03:00:00,8,0,1,2021-09-25 02:59:46
66811484,8,11,2021-09-25 03:10:00,1,126,1,2021-09-25 03:09:46
66811485,8,11,2021-09-25 03:10:00,2,9803,1,2021-09-25 03:09:46
66811486,8,11,2021-09-25 03:10:00,3,637,1,2021-09-25 03:09:46
66811487,8,11,2021-09-25 03:10:00,4,59,1,2021-09-25 03:09:46
66811488,8,11,2021-09-25 03:10:00,5,448,1,2021-09-25 03:09:46
66811489,8,11,2021-09-25 03:10:00,6,42,1,2021-09-25 03:09:46
66811490,8,11,2021-09-25 03:10:00,7,0,1,2021-09-25 03:09:46
66811491,8,11,2021-09-25 03:10:00,8,0,1,2021-09-25 03:09:46
66811492,8,11,2021-09-25 03:20:00,1,124,1,2021-09-25 03:19:46
66811493,8,11,2021-09-25 03:20:00,2,9801,1,2021-09-25 03:19:46
66811494,8,11,2021-09-25 03:20:00,3,645,1,2021-09-25 03:19:46
66811495,8,11,2021-09-25 03:20:00,4,59,1,2021-09-25 03:19:46
66811496,8,11,2021-09-25 03:20:00,5,383,1,2021-09-25 03:19:46
66811497,8,11,2021-09-25 03:20:00,6,55,1,2021-09-25 03:19:46
66811498,8,11,2021-09-25 03:20:00,7,0,1,2021-09-25 03:19:46
66811499,8,11,2021-09-25 03:20:00,8,0,1,2021-09-25 03:19:46
66811500,8,11,2021-09-25 03:30:00,1,123,1,2021-09-25 03:29:44
66811501,8,11,2021-09-25 03:30:00,2,9799,1,2021-09-25 03:29:44
66811502,8,11,2021-09-25 03:30:00,3,652,1,2021-09-25 03:29:44
66811503,8,11,2021-09-25 03:30:00,4,59,1,2021-09-25 03:29:44
66811504,8,11,2021-09-25 03:30:00,5,371,1,2021-09-25 03:29:44
66811505,8,11,2021-09-25 03:30:00,6,45,1,2021-09-25 03:29:44
66811506,8,11,2021-09-25 03:30:00,7,0,1,2021-09-25 03:29:45
66811507,8,11,2021-09-25 03:30:00,8,0,1,2021-09-25 03:29:45
66811508,8,11,2021-09-25 03:40:00,1,119,1,2021-09-25 03:39:45
66811509,8,11,2021-09-25 03:40:00,2,9798,1,2021-09-25 03:39:45
66811510,8,11,2021-09-25 03:40:00,3,666,1,2021-09-25 03:39:45
66811511,8,11,2021-09-25 03:40:00,4,59,1,2021-09-25 03:39:45
66811512,8,11,2021-09-25 03:40:00,5,351,1,2021-09-25 03:39:45
66811513,8,11,2021-09-25 03:40:00,6,43,1,2021-09-25 03:39:45
66811514,8,11,2021-09-25 03:40:00,7,0,1,2021-09-25 03:39:45
66811515,8,11,2021-09-25 03:40:00,8,0,1,2021-09-25 03:39:45
66811516,8,11,2021-09-25 03:50:00,1,114,1,2021-09-25 03:49:45
66811517,8,11,2021-09-25 03:50:00,2,9797,1,2021-09-25 03:49:45
66811518,8,11,2021-09-25 03:50:00,3,679,1,2021-09-25 03:49:45
66811519,8,11,2021-09-25 03:50:00,4,57,1,2021-09-25 03:49:45
66811520,8,11,2021-09-25 03:50:00,5,59,1,2021-09-25 03:49:45
66811521,8,11,2021-09-25 03:50:00,6,51,1,2021-09-25 03:49:45
66811522,8,11,2021-09-25 03:50:00,7,0,1,2021-09-25 03:49:45
66811523,8,11,2021-09-25 03:50:00,8,0,1,2021-09-25 03:49:45
66811524,8,11,2021-09-25 04:00:00,1,112,1,2021-09-25 03:59:45
66811525,8,11,2021-09-25 04:00:00,2,9796,1,2021-09-25 03:59:45
66811526,8,11,2021-09-25 04:00:00,3,695,1,2021-09-25 03:59:45
66811527,8,11,2021-09-25 04:00:00,4,58,1,2021-09-25 03:59:45
66811528,8,11,2021-09-25 04:00:00,5,339,1,2021-09-25 03:59:45
66811529,8,11,2021-09-25 04:00:00,6,37,1,2021-09-25 03:59:45
66811530,8,11,2021-09-25 04:00:00,7,0,1,2021-09-25 03:59:45
66811531,8,11,2021-09-25 04:00:00,8,0,1,2021-09-25 03:59:45
66811532,8,11,2021-09-25 04:10:00,1,111,1,2021-09-25 04:09:45
66811533,8,11,2021-09-25 04:10:00,2,9794,1,2021-09-25 04:09:45
66811534,8,11,2021-09-25 04:10:00,3,694,1,2021-09-25 04:09:45
66811535,8,11,2021-09-25 04:10:00,4,57,1,2021-09-25 04:09:45
66811536,8,11,2021-09-25 04:10:00,5,467,1,2021-09-25 04:09:45
66811537,8,11,2021-09-25 04:10:00,6,46,1,2021-09-25 04:09:45
66811538,8,11,2021-09-25 04:10:00,7,0,1,2021-09-25 04:09:45
66811539,8,11,2021-09-25 04:10:00,8,0,1,2021-09-25 04:09:45
66811540,8,11,2021-09-25 04:20:00,1,108,1,2021-09-25 04:19:44
66811541,8,11,2021-09-25 04:20:00,2,9793,1,2021-09-25 04:19:44
66811542,8,11,2021-09-25 04:20:00,3,703,1,2021-09-25 04:19:44
66811543,8,11,2021-09-25 04:20:00,4,56,1,2021-09-25 04:19:44
66811544,8,11,2021-09-25 04:20:00,5,344,1,2021-09-25 04:19:44
66811545,8,11,2021-09-25 04:20:00,6,44,1,2021-09-25 04:19:44
66811546,8,11,2021-09-25 04:20:00,7,0,1,2021-09-25 04:19:44
66811547,8,11,2021-09-25 04:20:00,8,0,1,2021-09-25 04:19:44
66811548,8,11,2021-09-25 04:30:00,1,108,1,2021-09-25 04:29:44
66811549,8,11,2021-09-25 04:30:00,2,9792,1,2021-09-25 04:29:44
66811550,8,11,2021-09-25 04:30:00,3,711,1,2021-09-25 04:29:44
66811551,8,11,2021-09-25 04:30:00,4,57,1,2021-09-25 04:29:44
66811552,8,11,2021-09-25 04:30:00,5,123,1,2021-09-25 04:29:44
66811553,8,11,2021-09-25 04:30:00,6,56,1,2021-09-25 04:29:44
66811554,8,11,2021-09-25 04:30:00,7,0,1,2021-09-25 04:29:44
66811555,8,11,2021-09-25 04:30:00,8,0,1,2021-09-25 04:29:44
66811556,8,11,2021-09-25 04:40:00,1,107,1,2021-09-25 04:39:44
66811557,8,11,2021-09-25 04:40:00,2,9791,1,2021-09-25 04:39:44
66811558,8,11,2021-09-25 04:40:00,3,713,1,2021-09-25 04:39:44
66811559,8,11,2021-09-25 04:40:00,4,57,1,2021-09-25 04:39:44
